"berkas_citra","nama"
"../test/502__F_Right_index_finger.BMP","Noel Christian"
"../test/502__F_Right_middle_finger.BMP","Noel Christian"
"../test/502__F_Left_index_finger.BMP","Noel Christian"
"../test/502__F_Right_little_finger.BMP","Noel Christian"
"../test/503__M_Right_ring_finger.BMP","Nadia Gaston"
"../test/503__M_Left_index_finger.BMP","Nadia Gaston"
"../test/503__M_Left_ring_finger.BMP","Nadia Gaston"
"../test/503__M_Right_index_finger.BMP","Nadia Gaston"
"../test/503__M_Right_middle_finger.BMP","Nadia Gaston"
"../test/503__M_Left_middle_finger.BMP","Nadia Gaston"
"../test/503__M_Left_thumb_finger.BMP","Nadia Gaston"
"../test/503__M_Right_little_finger.BMP","Nadia Gaston"
"../test/503__M_Left_little_finger.BMP","Nadia Gaston"
"../test/503__M_Right_thumb_finger.BMP","Nadia Gaston"
"../test/504__M_Left_thumb_finger.BMP","Lilliam Silveira"
"../test/504__M_Left_ring_finger.BMP","Lilliam Silveira"
"../test/504__M_Right_index_finger.BMP","Lilliam Silveira"
"../test/504__M_Left_little_finger.BMP","Lilliam Silveira"
"../test/504__M_Right_little_finger.BMP","Lilliam Silveira"
"../test/504__M_Left_index_finger.BMP","Lilliam Silveira"
"../test/504__M_Left_middle_finger.BMP","Lilliam Silveira"
"../test/504__M_Right_middle_finger.BMP","Lilliam Silveira"
"../test/504__M_Right_ring_finger.BMP","Lilliam Silveira"
"../test/504__M_Right_thumb_finger.BMP","Lilliam Silveira"
"../test/505__M_Right_thumb_finger.BMP","Gary Samuels"
"../test/505__M_Left_middle_finger.BMP","Gary Samuels"
"../test/505__M_Left_thumb_finger.BMP","Gary Samuels"
"../test/505__M_Left_little_finger.BMP","Gary Samuels"
"../test/505__M_Right_index_finger.BMP","Gary Samuels"
"../test/505__M_Left_ring_finger.BMP","Gary Samuels"
"../test/505__M_Right_ring_finger.BMP","Gary Samuels"
"../test/505__M_Right_little_finger.BMP","Gary Samuels"
"../test/505__M_Left_index_finger.BMP","Gary Samuels"
"../test/505__M_Right_middle_finger.BMP","Gary Samuels"
"../test/506__M_Right_index_finger.BMP","Hazel Johnson"
"../test/506__M_Right_little_finger.BMP","Hazel Johnson"
"../test/506__M_Left_index_finger.BMP","Hazel Johnson"
"../test/506__M_Right_middle_finger.BMP","Hazel Johnson"
"../test/506__M_Right_ring_finger.BMP","Hazel Johnson"
"../test/506__M_Right_thumb_finger.BMP","Hazel Johnson"
"../test/506__M_Left_little_finger.BMP","Hazel Johnson"
"../test/506__M_Left_thumb_finger.BMP","Hazel Johnson"
"../test/506__M_Left_middle_finger.BMP","Hazel Johnson"
"../test/506__M_Left_ring_finger.BMP","Hazel Johnson"
"../test/507__M_Right_ring_finger.BMP","Miki Newton"
"../test/507__M_Left_index_finger.BMP","Miki Newton"
"../test/507__M_Right_little_finger.BMP","Miki Newton"
"../test/507__M_Left_middle_finger.BMP","Miki Newton"
"../test/507__M_Right_middle_finger.BMP","Miki Newton"
"../test/507__M_Left_little_finger.BMP","Miki Newton"
"../test/507__M_Right_thumb_finger.BMP","Miki Newton"
"../test/507__M_Left_ring_finger.BMP","Miki Newton"
"../test/507__M_Left_thumb_finger.BMP","Miki Newton"
"../test/507__M_Right_index_finger.BMP","Miki Newton"
"../test/508__F_Right_ring_finger.BMP","Peggy Favero"
"../test/508__F_Left_index_finger.BMP","Peggy Favero"
"../test/508__F_Left_ring_finger.BMP","Peggy Favero"
"../test/508__F_Right_thumb_finger.BMP","Peggy Favero"
"../test/508__F_Left_middle_finger.BMP","Peggy Favero"
"../test/508__F_Left_little_finger.BMP","Peggy Favero"
"../test/508__F_Left_thumb_finger.BMP","Peggy Favero"
"../test/508__F_Right_index_finger.BMP","Peggy Favero"
"../test/508__F_Right_little_finger.BMP","Peggy Favero"
"../test/508__F_Right_middle_finger.BMP","Peggy Favero"
"../test/509__M_Right_index_finger.BMP","Lorraine Renolds"
"../test/509__M_Left_thumb_finger.BMP","Lorraine Renolds"
"../test/509__M_Right_thumb_finger.BMP","Lorraine Renolds"
"../test/509__M_Right_ring_finger.BMP","Lorraine Renolds"
"../test/509__M_Left_ring_finger.BMP","Lorraine Renolds"
"../test/509__M_Left_middle_finger.BMP","Lorraine Renolds"
"../test/509__M_Left_index_finger.BMP","Lorraine Renolds"
"../test/509__M_Right_little_finger.BMP","Lorraine Renolds"
"../test/509__M_Left_little_finger.BMP","Lorraine Renolds"
"../test/509__M_Right_middle_finger.BMP","Lorraine Renolds"
"../test/510__M_Right_thumb_finger.BMP","Renee Ing"
"../test/510__M_Right_little_finger.BMP","Renee Ing"
"../test/510__M_Right_ring_finger.BMP","Renee Ing"
"../test/510__M_Left_ring_finger.BMP","Renee Ing"
"../test/510__M_Right_middle_finger.BMP","Renee Ing"
"../test/510__M_Left_index_finger.BMP","Renee Ing"
"../test/510__M_Left_little_finger.BMP","Renee Ing"
"../test/510__M_Left_middle_finger.BMP","Renee Ing"
"../test/510__M_Right_index_finger.BMP","Renee Ing"
"../test/510__M_Left_thumb_finger.BMP","Renee Ing"
"../test/511__M_Left_index_finger.BMP","Jacob Rosario"
"../test/511__M_Right_ring_finger.BMP","Jacob Rosario"
"../test/511__M_Right_little_finger.BMP","Jacob Rosario"
"../test/511__M_Right_middle_finger.BMP","Jacob Rosario"
"../test/511__M_Right_index_finger.BMP","Jacob Rosario"
"../test/511__M_Left_thumb_finger.BMP","Jacob Rosario"
"../test/511__M_Left_middle_finger.BMP","Jacob Rosario"
"../test/511__M_Left_little_finger.BMP","Jacob Rosario"
"../test/511__M_Right_thumb_finger.BMP","Jacob Rosario"
"../test/511__M_Left_ring_finger.BMP","Jacob Rosario"
"../test/512__M_Left_little_finger.BMP","Jamie Webster"
"../test/512__M_Left_middle_finger.BMP","Jamie Webster"
"../test/512__M_Left_thumb_finger.BMP","Jamie Webster"
"../test/512__M_Right_thumb_finger.BMP","Jamie Webster"
"../test/512__M_Right_little_finger.BMP","Jamie Webster"
"../test/512__M_Right_middle_finger.BMP","Jamie Webster"
"../test/512__M_Right_ring_finger.BMP","Jamie Webster"
"../test/512__M_Left_ring_finger.BMP","Jamie Webster"
"../test/512__M_Left_index_finger.BMP","Jamie Webster"
"../test/512__M_Right_index_finger.BMP","Jamie Webster"
"../test/513__M_Right_index_finger.BMP","Trina Little"
"../test/513__M_Left_ring_finger.BMP","Trina Little"
"../test/513__M_Left_thumb_finger.BMP","Trina Little"
"../test/513__M_Right_thumb_finger.BMP","Trina Little"
"../test/513__M_Left_middle_finger.BMP","Trina Little"
"../test/513__M_Left_index_finger.BMP","Trina Little"
"../test/513__M_Left_little_finger.BMP","Trina Little"
"../test/513__M_Right_little_finger.BMP","Trina Little"
"../test/513__M_Right_middle_finger.BMP","Trina Little"
"../test/513__M_Right_ring_finger.BMP","Trina Little"
"../test/514__F_Left_ring_finger.BMP","Juan Greenlee"
"../test/514__F_Right_index_finger.BMP","Juan Greenlee"
"../test/514__F_Left_thumb_finger.BMP","Juan Greenlee"
"../test/514__F_Left_middle_finger.BMP","Juan Greenlee"
"../test/514__F_Left_little_finger.BMP","Juan Greenlee"
"../test/514__F_Left_index_finger.BMP","Juan Greenlee"
"../test/514__F_Right_thumb_finger.BMP","Juan Greenlee"
"../test/514__F_Right_ring_finger.BMP","Juan Greenlee"
"../test/514__F_Right_middle_finger.BMP","Juan Greenlee"
"../test/514__F_Right_little_finger.BMP","Juan Greenlee"
"../test/515__M_Left_index_finger.BMP","Scott Doucette"
"../test/515__M_Left_middle_finger.BMP","Scott Doucette"
"../test/515__M_Left_little_finger.BMP","Scott Doucette"
"../test/515__M_Right_ring_finger.BMP","Scott Doucette"
"../test/515__M_Right_thumb_finger.BMP","Scott Doucette"
"../test/515__M_Left_thumb_finger.BMP","Scott Doucette"
"../test/515__M_Right_middle_finger.BMP","Scott Doucette"
"../test/515__M_Right_little_finger.BMP","Scott Doucette"
"../test/515__M_Right_index_finger.BMP","Scott Doucette"
"../test/515__M_Left_ring_finger.BMP","Scott Doucette"
"../test/516__M_Right_middle_finger.BMP","Erwin Brune"
"../test/516__M_Right_little_finger.BMP","Erwin Brune"
"../test/516__M_Left_thumb_finger.BMP","Erwin Brune"
"../test/516__M_Right_index_finger.BMP","Erwin Brune"
"../test/516__M_Right_ring_finger.BMP","Erwin Brune"
"../test/516__M_Left_little_finger.BMP","Erwin Brune"
"../test/516__M_Left_middle_finger.BMP","Erwin Brune"
"../test/516__M_Left_ring_finger.BMP","Erwin Brune"
"../test/516__M_Left_index_finger.BMP","Erwin Brune"
"../test/516__M_Right_thumb_finger.BMP","Erwin Brune"
"../test/517__M_Right_thumb_finger.BMP","Jose Chappell"
"../test/517__M_Left_ring_finger.BMP","Jose Chappell"
"../test/517__M_Left_middle_finger.BMP","Jose Chappell"
"../test/517__M_Left_little_finger.BMP","Jose Chappell"
"../test/517__M_Left_thumb_finger.BMP","Jose Chappell"
"../test/517__M_Right_middle_finger.BMP","Jose Chappell"
"../test/517__M_Right_little_finger.BMP","Jose Chappell"
"../test/517__M_Right_index_finger.BMP","Jose Chappell"
"../test/517__M_Left_index_finger.BMP","Jose Chappell"
"../test/517__M_Right_ring_finger.BMP","Jose Chappell"
"../test/518__M_Left_ring_finger.BMP","Margaret Heishman"
"../test/518__M_Right_thumb_finger.BMP","Margaret Heishman"
"../test/518__M_Right_ring_finger.BMP","Margaret Heishman"
"../test/518__M_Left_little_finger.BMP","Margaret Heishman"
"../test/518__M_Left_index_finger.BMP","Margaret Heishman"
"../test/518__M_Left_middle_finger.BMP","Margaret Heishman"
"../test/518__M_Right_index_finger.BMP","Margaret Heishman"
"../test/518__M_Right_middle_finger.BMP","Margaret Heishman"
"../test/518__M_Right_little_finger.BMP","Margaret Heishman"
"../test/518__M_Left_thumb_finger.BMP","Margaret Heishman"
"../test/519__M_Left_index_finger.BMP","Joyce Williams"
"../test/519__M_Right_ring_finger.BMP","Joyce Williams"
"../test/519__M_Right_index_finger.BMP","Joyce Williams"
"../test/519__M_Left_middle_finger.BMP","Joyce Williams"
"../test/519__M_Left_little_finger.BMP","Joyce Williams"
"../test/519__M_Left_thumb_finger.BMP","Joyce Williams"
"../test/519__M_Right_middle_finger.BMP","Joyce Williams"
"../test/519__M_Left_ring_finger.BMP","Joyce Williams"
"../test/519__M_Right_little_finger.BMP","Joyce Williams"
"../test/519__M_Right_thumb_finger.BMP","Joyce Williams"
"../test/520__M_Right_index_finger.BMP","Karl Honey"
"../test/520__M_Left_thumb_finger.BMP","Karl Honey"
"../test/520__M_Right_thumb_finger.BMP","Karl Honey"
"../test/520__M_Right_middle_finger.BMP","Karl Honey"
"../test/520__M_Right_little_finger.BMP","Karl Honey"
"../test/520__M_Left_little_finger.BMP","Karl Honey"
"../test/520__M_Left_index_finger.BMP","Karl Honey"
"../test/520__M_Left_middle_finger.BMP","Karl Honey"
"../test/520__M_Left_ring_finger.BMP","Karl Honey"
"../test/520__M_Right_ring_finger.BMP","Karl Honey"
"../test/521__M_Left_middle_finger.BMP","David Morrow"
"../test/521__M_Left_little_finger.BMP","David Morrow"
"../test/521__M_Left_thumb_finger.BMP","David Morrow"
"../test/521__M_Left_ring_finger.BMP","David Morrow"
"../test/521__M_Right_thumb_finger.BMP","David Morrow"
"../test/521__M_Right_ring_finger.BMP","David Morrow"
"../test/521__M_Left_index_finger.BMP","David Morrow"
"../test/521__M_Right_middle_finger.BMP","David Morrow"
"../test/521__M_Right_little_finger.BMP","David Morrow"
"../test/521__M_Right_index_finger.BMP","David Morrow"
"../test/522__M_Left_index_finger.BMP","Julie Dix"
"../test/522__M_Right_ring_finger.BMP","Julie Dix"
"../test/522__M_Left_ring_finger.BMP","Julie Dix"
"../test/522__M_Right_index_finger.BMP","Julie Dix"
"../test/522__M_Right_middle_finger.BMP","Julie Dix"
"../test/522__M_Right_little_finger.BMP","Julie Dix"
"../test/522__M_Left_thumb_finger.BMP","Julie Dix"
"../test/522__M_Left_little_finger.BMP","Julie Dix"
"../test/522__M_Left_middle_finger.BMP","Julie Dix"
"../test/522__M_Right_thumb_finger.BMP","Julie Dix"
"../test/523__F_Left_little_finger.BMP","Shirley Sanmiguel"
"../test/523__F_Left_middle_finger.BMP","Shirley Sanmiguel"
"../test/523__F_Right_middle_finger.BMP","Shirley Sanmiguel"
"../test/523__F_Right_little_finger.BMP","Shirley Sanmiguel"
"../test/523__F_Left_thumb_finger.BMP","Shirley Sanmiguel"
"../test/523__F_Right_thumb_finger.BMP","Shirley Sanmiguel"
"../test/523__F_Left_index_finger.BMP","Shirley Sanmiguel"
"../test/523__F_Right_index_finger.BMP","Shirley Sanmiguel"
"../test/523__F_Left_ring_finger.BMP","Shirley Sanmiguel"
"../test/523__F_Right_ring_finger.BMP","Shirley Sanmiguel"
"../test/524__M_Right_thumb_finger.BMP","Ilene Graham"
"../test/524__M_Right_little_finger.BMP","Ilene Graham"
"../test/524__M_Right_middle_finger.BMP","Ilene Graham"
"../test/524__M_Left_little_finger.BMP","Ilene Graham"
"../test/524__M_Left_thumb_finger.BMP","Ilene Graham"
"../test/524__M_Left_middle_finger.BMP","Ilene Graham"
"../test/524__M_Right_index_finger.BMP","Ilene Graham"
"../test/524__M_Left_ring_finger.BMP","Ilene Graham"
"../test/524__M_Left_index_finger.BMP","Ilene Graham"
"../test/524__M_Right_ring_finger.BMP","Ilene Graham"
"../test/525__M_Left_thumb_finger.BMP","Forrest Boutin"
"../test/525__M_Right_little_finger.BMP","Forrest Boutin"
"../test/525__M_Right_middle_finger.BMP","Forrest Boutin"
"../test/525__M_Right_index_finger.BMP","Forrest Boutin"
"../test/525__M_Left_ring_finger.BMP","Forrest Boutin"
"../test/525__M_Right_ring_finger.BMP","Forrest Boutin"
"../test/525__M_Left_middle_finger.BMP","Forrest Boutin"
"../test/525__M_Left_little_finger.BMP","Forrest Boutin"
"../test/525__M_Left_index_finger.BMP","Forrest Boutin"
"../test/525__M_Right_thumb_finger.BMP","Forrest Boutin"
"../test/526__F_Left_thumb_finger.BMP","Benny Becwar"
"../test/526__F_Right_thumb_finger.BMP","Benny Becwar"
"../test/526__F_Left_ring_finger.BMP","Benny Becwar"
"../test/526__F_Left_middle_finger.BMP","Benny Becwar"
"../test/526__F_Left_little_finger.BMP","Benny Becwar"
"../test/526__F_Right_ring_finger.BMP","Benny Becwar"
"../test/526__F_Left_index_finger.BMP","Benny Becwar"
"../test/526__F_Right_index_finger.BMP","Benny Becwar"
"../test/526__F_Right_little_finger.BMP","Benny Becwar"
"../test/526__F_Right_middle_finger.BMP","Benny Becwar"
"../test/527__M_Right_index_finger.BMP","Penelope Clark"
"../test/527__M_Right_ring_finger.BMP","Penelope Clark"
"../test/527__M_Left_index_finger.BMP","Penelope Clark"
"../test/527__M_Right_little_finger.BMP","Penelope Clark"
"../test/527__M_Right_middle_finger.BMP","Penelope Clark"
"../test/527__M_Right_thumb_finger.BMP","Penelope Clark"
"../test/527__M_Left_ring_finger.BMP","Penelope Clark"
"../test/527__M_Left_thumb_finger.BMP","Penelope Clark"
"../test/527__M_Left_middle_finger.BMP","Penelope Clark"
"../test/527__M_Left_little_finger.BMP","Penelope Clark"
"../test/528__F_Right_little_finger.BMP","Cindy Peterson"
"../test/528__F_Right_middle_finger.BMP","Cindy Peterson"
"../test/528__F_Right_ring_finger.BMP","Cindy Peterson"
"../test/528__F_Left_index_finger.BMP","Cindy Peterson"
"../test/528__F_Right_index_finger.BMP","Cindy Peterson"
"../test/528__F_Left_middle_finger.BMP","Cindy Peterson"
"../test/528__F_Left_little_finger.BMP","Cindy Peterson"
"../test/528__F_Left_thumb_finger.BMP","Cindy Peterson"
"../test/528__F_Right_thumb_finger.BMP","Cindy Peterson"
"../test/528__F_Left_ring_finger.BMP","Cindy Peterson"
"../test/529__M_Left_ring_finger.BMP","Robert Wright"
"../test/529__M_Left_thumb_finger.BMP","Robert Wright"
"../test/529__M_Left_middle_finger.BMP","Robert Wright"
"../test/529__M_Left_little_finger.BMP","Robert Wright"
"../test/529__M_Right_little_finger.BMP","Robert Wright"
"../test/529__M_Right_middle_finger.BMP","Robert Wright"
"../test/529__M_Right_thumb_finger.BMP","Robert Wright"
"../test/529__M_Right_ring_finger.BMP","Robert Wright"
"../test/529__M_Left_index_finger.BMP","Robert Wright"
"../test/529__M_Right_index_finger.BMP","Robert Wright"
"../test/530__M_Right_ring_finger.BMP","Rene Webster"
"../test/530__M_Left_index_finger.BMP","Rene Webster"
"../test/530__M_Right_index_finger.BMP","Rene Webster"
"../test/530__M_Left_ring_finger.BMP","Rene Webster"
"../test/530__M_Left_thumb_finger.BMP","Rene Webster"
"../test/530__M_Left_little_finger.BMP","Rene Webster"
"../test/530__M_Left_middle_finger.BMP","Rene Webster"
"../test/530__M_Right_little_finger.BMP","Rene Webster"
"../test/530__M_Right_thumb_finger.BMP","Rene Webster"
"../test/530__M_Right_middle_finger.BMP","Rene Webster"
"../test/531__M_Right_thumb_finger.BMP","Earl Burgos"
"../test/531__M_Left_ring_finger.BMP","Earl Burgos"
"../test/531__M_Left_middle_finger.BMP","Earl Burgos"
"../test/531__M_Left_index_finger.BMP","Earl Burgos"
"../test/531__M_Left_little_finger.BMP","Earl Burgos"
"../test/531__M_Right_ring_finger.BMP","Earl Burgos"
"../test/531__M_Right_little_finger.BMP","Earl Burgos"
"../test/531__M_Right_index_finger.BMP","Earl Burgos"
"../test/531__M_Right_middle_finger.BMP","Earl Burgos"
"../test/531__M_Left_thumb_finger.BMP","Earl Burgos"
"../test/532__M_Right_little_finger.BMP","Kurtis Kaune"
"../test/532__M_Right_middle_finger.BMP","Kurtis Kaune"
"../test/532__M_Right_index_finger.BMP","Kurtis Kaune"
"../test/532__M_Left_ring_finger.BMP","Kurtis Kaune"
"../test/532__M_Left_thumb_finger.BMP","Kurtis Kaune"
"../test/532__M_Right_thumb_finger.BMP","Kurtis Kaune"
"../test/532__M_Right_ring_finger.BMP","Kurtis Kaune"
"../test/532__M_Left_little_finger.BMP","Kurtis Kaune"
"../test/532__M_Left_index_finger.BMP","Kurtis Kaune"
"../test/532__M_Left_middle_finger.BMP","Kurtis Kaune"
"../test/533__M_Left_middle_finger.BMP","Sonya Patton"
"../test/533__M_Left_little_finger.BMP","Sonya Patton"
"../test/533__M_Left_thumb_finger.BMP","Sonya Patton"
"../test/533__M_Right_little_finger.BMP","Sonya Patton"
"../test/533__M_Right_thumb_finger.BMP","Sonya Patton"
"../test/533__M_Right_middle_finger.BMP","Sonya Patton"
"../test/533__M_Left_index_finger.BMP","Sonya Patton"
"../test/533__M_Right_ring_finger.BMP","Sonya Patton"
"../test/533__M_Right_index_finger.BMP","Sonya Patton"
"../test/533__M_Left_ring_finger.BMP","Sonya Patton"
"../test/534__F_Left_thumb_finger.BMP","Eleanor Norman"
"../test/534__F_Right_thumb_finger.BMP","Eleanor Norman"
"../test/534__F_Left_middle_finger.BMP","Eleanor Norman"
"../test/534__F_Right_middle_finger.BMP","Eleanor Norman"
"../test/534__F_Left_little_finger.BMP","Eleanor Norman"
"../test/534__F_Right_little_finger.BMP","Eleanor Norman"
"../test/534__F_Left_index_finger.BMP","Eleanor Norman"
"../test/534__F_Right_index_finger.BMP","Eleanor Norman"
"../test/534__F_Right_ring_finger.BMP","Eleanor Norman"
"../test/534__F_Left_ring_finger.BMP","Eleanor Norman"
"../test/535__M_Right_index_finger.BMP","Edith Frazier"
"../test/535__M_Right_middle_finger.BMP","Edith Frazier"
"../test/535__M_Left_ring_finger.BMP","Edith Frazier"
"../test/535__M_Right_little_finger.BMP","Edith Frazier"
"../test/535__M_Left_index_finger.BMP","Edith Frazier"
"../test/535__M_Right_ring_finger.BMP","Edith Frazier"
